country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CHL,-36.78218,-73.12694,308.89,0.39,0.37,2024-01-02,559,N,VIIRS,n,2.0NRT,288.25,0.87,N
CHL,-36.74754,-73.1261,314.08,0.39,0.37,2024-01-02,559,N,VIIRS,n,2.0NRT,287.32,0.81,N
CHL,-36.74415,-73.12534,297.28,0.39,0.37,2024-01-02,559,N,VIIRS,n,2.0NRT,287.23,0.42,N
CHL,-36.73738,-73.12383,304.74,0.39,0.37,2024-01-02,559,N,VIIRS,n,2.0NRT,287.93,0.66,N
CHL,-39.4525,-72.76401,326.61,0.41,0.45,2024-01-02,1817,N,VIIRS,l,2.0NRT,299.89,3.4,D
CHL,-39.45192,-72.76569,326.39,0.41,0.45,2024-01-02,1817,N,VIIRS,l,2.0NRT,300.92,3.5,D
CHL,-38.54289,-72.01059,349.18,0.56,0.43,2024-01-02,1817,N,VIIRS,n,2.0NRT,304.31,8.81,D
CHL,-38.54222,-72.00397,350.2,0.56,0.43,2024-01-02,1817,N,VIIRS,n,2.0NRT,314.51,47.4,D
CHL,-38.53889,-72.01132,337.81,0.56,0.43,2024-01-02,1817,N,VIIRS,n,2.0NRT,295.75,8.81,D
CHL,-38.02055,-72.43298,335.14,0.38,0.43,2024-01-02,1817,N,VIIRS,n,2.0NRT,308.53,1.76,D
CHL,-37.79579,-72.47909,330.53,0.38,0.43,2024-01-02,1817,N,VIIRS,l,2.0NRT,305.32,4.31,D
CHL,-37.5426,-72.28539,339.84,0.56,0.43,2024-01-02,1817,N,VIIRS,n,2.0NRT,309.4,8.73,D
CHL,-35.9241,-72.32195,347.4,0.54,0.42,2024-01-02,1817,N,VIIRS,l,2.0NRT,319.24,44.16,D
CHL,-34.32095,-71.75632,349.05,0.49,0.4,2024-01-02,1817,N,VIIRS,n,2.0NRT,321.06,8.25,D
CHL,-34.32032,-71.751,348.48,0.49,0.4,2024-01-02,1817,N,VIIRS,l,2.0NRT,321.97,9.87,D
CHL,-34.31719,-71.75694,367,0.49,0.4,2024-01-02,1817,N,VIIRS,l,2.0NRT,325.36,39.03,D
CHL,-34.31656,-71.75161,352.93,0.49,0.4,2024-01-02,1817,N,VIIRS,l,2.0NRT,326.89,45.29,D
CHL,-34.31281,-71.75224,352.19,0.49,0.4,2024-01-02,1817,N,VIIRS,n,2.0NRT,316.54,45.29,D
CHL,-34.31218,-71.74686,367,0.49,0.4,2024-01-02,1817,N,VIIRS,l,2.0NRT,332.48,45.29,D
CHL,-34.30842,-71.74747,346.2,0.49,0.4,2024-01-02,1817,N,VIIRS,n,2.0NRT,319.55,34.45,D
CHL,-33.14311,-71.27752,346.56,0.45,0.39,2024-01-02,1819,N,VIIRS,n,2.0NRT,305.45,10.72,D
CHL,-23.47092,-69.42057,353.27,0.39,0.36,2024-01-02,1821,N,VIIRS,n,2.0NRT,321.13,5.92,D
CHL,-19.07189,-69.16228,338.99,0.42,0.38,2024-01-02,1821,N,VIIRS,l,2.0NRT,309.67,3.23,D
CHL,-19.06844,-69.16285,341.86,0.42,0.38,2024-01-02,1821,N,VIIRS,l,2.0NRT,312.56,3.23,D
