country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CHL,-38.12556,-72.99366,340.56,0.52,0.5,2023-12-27,1919,1,VIIRS,n,2.0NRT,296.51,7.98,D
CHL,-40.0114,-73.1631,307.34,0.34,0.56,2023-12-28,501,1,VIIRS,n,2.0NRT,283.74,0.78,N
CHL,-39.41313,-71.95418,334.95,0.62,0.54,2023-12-28,501,1,VIIRS,n,2.0NRT,268.78,5.49,N
CHL,-38.5831,-72.17297,314.91,0.33,0.55,2023-12-28,501,1,VIIRS,n,2.0NRT,282.78,1.33,N
CHL,-23.82504,-70.31789,298.58,0.49,0.65,2023-12-28,637,1,VIIRS,n,2.0NRT,285.62,1.93,N
CHL,-23.82306,-70.31968,304.02,0.49,0.65,2023-12-28,637,1,VIIRS,n,2.0NRT,285.29,1.98,N
CHL,-39.41868,-71.93059,331.35,0.53,0.67,2023-12-28,641,1,VIIRS,n,2.0NRT,273.88,4.77,N
CHL,-39.41838,-71.9407,320.95,0.53,0.67,2023-12-28,641,1,VIIRS,n,2.0NRT,271.5,4.77,N
CHL,-22.32081,-68.88586,335.3,0.57,0.69,2023-12-28,1726,1,VIIRS,n,2.0NRT,305.03,5.61,D
CHL,-21.27006,-69.20393,342.9,0.58,0.69,2023-12-28,1726,1,VIIRS,n,2.0NRT,310.25,12.03,D
CHL,-22.31965,-68.88547,340.94,0.55,0.68,2023-12-28,1906,1,VIIRS,n,2.0NRT,306.3,9.23,D
CHL,-33.25863,-70.82629,321.42,0.69,0.74,2023-12-29,440,1,VIIRS,n,2.0NRT,282.77,1.67,N
CHL,-33.25205,-70.82341,295.57,0.69,0.74,2023-12-29,440,1,VIIRS,n,2.0NRT,282.81,1.67,N
CHL,-38.58915,-72.18419,296.21,0.57,0.69,2023-12-29,442,1,VIIRS,n,2.0NRT,281.35,1.31,N
CHL,-38.585,-72.17482,303.62,0.57,0.69,2023-12-29,442,1,VIIRS,n,2.0NRT,282.14,5.46,N
CHL,-38.58298,-72.18137,339.3,0.57,0.69,2023-12-29,442,1,VIIRS,n,2.0NRT,282.59,7.21,N
CHL,-34.10278,-70.46211,325.9,0.63,0.72,2023-12-29,442,1,VIIRS,n,2.0NRT,284.14,4.73,N
CHL,-34.10214,-70.45448,295.86,0.63,0.72,2023-12-29,442,1,VIIRS,n,2.0NRT,284.27,3.95,N
CHL,-34.10023,-70.46084,316.86,0.63,0.72,2023-12-29,442,1,VIIRS,n,2.0NRT,282.39,4.12,N
CHL,-23.82393,-70.31813,305.57,0.49,0.48,2023-12-29,618,1,VIIRS,n,2.0NRT,288.55,1.58,N
CHL,-23.78485,-70.32128,301.15,0.49,0.48,2023-12-29,618,1,VIIRS,n,2.0NRT,286.21,0.75,N
CHL,-23.78269,-70.32177,300.79,0.49,0.48,2023-12-29,618,1,VIIRS,n,2.0NRT,285.77,2.48,N
CHL,-23.7804,-70.32062,302.04,0.49,0.48,2023-12-29,618,1,VIIRS,n,2.0NRT,287.39,0.75,N
CHL,-27.41906,-70.25702,298.51,0.54,0.51,2023-12-29,620,1,VIIRS,n,2.0NRT,287.68,0.96,N
CHL,-27.41706,-70.26102,302.87,0.54,0.51,2023-12-29,620,1,VIIRS,n,2.0NRT,287.29,1.48,N
CHL,-27.41384,-70.26178,299.42,0.54,0.51,2023-12-29,620,1,VIIRS,n,2.0NRT,286.52,0.89,N
CHL,-39.41913,-71.93817,350.2,0.59,0.53,2023-12-29,622,1,VIIRS,n,2.0NRT,279.23,57.46,N
CHL,-38.59404,-72.17296,296.24,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,281.43,5.97,N
CHL,-38.59381,-72.17848,308.69,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,281.37,13.01,N
CHL,-38.59358,-72.17934,313.22,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,281.53,8.17,N
CHL,-38.58928,-72.17199,328.14,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,283.37,5.97,N
CHL,-38.58905,-72.17756,345.32,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,286.63,13.01,N
CHL,-38.58882,-72.17842,337.44,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,284.84,8.17,N
CHL,-38.58429,-72.17686,310.09,0.56,0.51,2023-12-29,622,1,VIIRS,n,2.0NRT,283.48,1.99,N
CHL,-37.3433,-73.10766,296.45,0.48,0.48,2023-12-29,622,1,VIIRS,n,2.0NRT,282.67,0.74,N
CHL,-36.74635,-73.12912,299.01,0.47,0.48,2023-12-29,622,1,VIIRS,n,2.0NRT,286.37,0.87,N
CHL,-36.73794,-73.12253,297.73,0.47,0.48,2023-12-29,622,1,VIIRS,n,2.0NRT,286.24,0.99,N
CHL,-34.10854,-70.45493,296.58,0.63,0.54,2023-12-29,622,1,VIIRS,n,2.0NRT,283.35,4.4,N
CHL,-34.10804,-70.46157,336.65,0.63,0.54,2023-12-29,622,1,VIIRS,n,2.0NRT,283.5,6.26,N
CHL,-34.10345,-70.45527,302.91,0.63,0.54,2023-12-29,622,1,VIIRS,n,2.0NRT,282.86,4.4,N
CHL,-34.10296,-70.46173,314.41,0.63,0.54,2023-12-29,622,1,VIIRS,n,2.0NRT,282.54,6.26,N
CHL,-42.19603,-73.57919,339.08,0.41,0.37,2023-12-29,1842,1,VIIRS,n,2.0NRT,298.82,8.67,D
CHL,-42.1926,-73.58001,333.67,0.41,0.37,2023-12-29,1842,1,VIIRS,n,2.0NRT,295.51,3.82,D
CHL,-41.38386,-73.79095,330.1,0.41,0.37,2023-12-29,1842,1,VIIRS,n,2.0NRT,297.54,1.64,D
CHL,-38.87194,-73.21057,331.29,0.39,0.36,2023-12-29,1842,1,VIIRS,n,2.0NRT,300.4,2.15,D
CHL,-38.59167,-72.17731,332.21,0.38,0.36,2023-12-29,1842,1,VIIRS,l,2.0NRT,304.11,4.05,D
CHL,-38.59099,-72.1729,352.41,0.38,0.36,2023-12-29,1842,1,VIIRS,n,2.0NRT,311.91,34.27,D
CHL,-38.58768,-72.17373,344.78,0.38,0.36,2023-12-29,1842,1,VIIRS,n,2.0NRT,309.5,10.17,D
CHL,-37.79759,-73.54378,342.69,0.39,0.36,2023-12-29,1842,1,VIIRS,n,2.0NRT,305.49,4.19,D
CHL,-36.57645,-72.0976,343.45,0.39,0.36,2023-12-29,1845,1,VIIRS,n,2.0NRT,309.56,3.41,D
CHL,-34.21997,-70.90087,350.46,0.43,0.38,2023-12-29,1845,1,VIIRS,n,2.0NRT,317.41,13,D
CHL,-33.69989,-71.24165,337.79,0.42,0.38,2023-12-29,1845,1,VIIRS,l,2.0NRT,311.38,6.07,D
CHL,-33.2962,-70.72627,339.82,0.44,0.38,2023-12-29,1845,1,VIIRS,l,2.0NRT,313.37,6.35,D
CHL,-30.57389,-71.23889,343.5,0.45,0.39,2023-12-29,1845,1,VIIRS,l,2.0NRT,315.18,4.64,D
CHL,-30.57033,-71.23976,349.49,0.45,0.39,2023-12-29,1845,1,VIIRS,n,2.0NRT,316.47,4.64,D
CHL,-30.56675,-71.24062,346.37,0.45,0.39,2023-12-29,1845,1,VIIRS,n,2.0NRT,316.73,5.54,D
CHL,-30.54372,-71.21669,350.5,0.46,0.39,2023-12-29,1845,1,VIIRS,n,2.0NRT,319.51,9.68,D
CHL,-30.54263,-71.2161,349.83,0.46,0.39,2023-12-29,1845,1,VIIRS,l,2.0NRT,320.25,10.76,D
CHL,-29.84488,-71.23127,347.22,0.47,0.39,2023-12-29,1845,1,VIIRS,n,2.0NRT,307.68,2.9,D
CHL,-29.84128,-71.23219,342.07,0.47,0.39,2023-12-29,1845,1,VIIRS,l,2.0NRT,312.33,2.9,D
CHL,-29.75789,-70.8608,353.84,0.48,0.4,2023-12-29,1845,1,VIIRS,n,2.0NRT,322.99,12.71,D
CHL,-29.14713,-70.87714,343.52,0.49,0.4,2023-12-29,1847,1,VIIRS,l,2.0NRT,315.66,4.35,D
CHL,-29.1453,-70.88811,342.02,0.49,0.4,2023-12-29,1847,1,VIIRS,l,2.0NRT,316.42,1.71,D
CHL,-29.14345,-70.89902,349.11,0.49,0.4,2023-12-29,1847,1,VIIRS,n,2.0NRT,316.9,3.94,D
CHL,-29.1416,-70.88901,347.82,0.49,0.4,2023-12-29,1847,1,VIIRS,n,2.0NRT,315.32,1.66,D
CHL,-29.14069,-70.90495,342.85,0.49,0.4,2023-12-29,1847,1,VIIRS,l,2.0NRT,316.9,2.34,D
CHL,-29.13976,-70.89994,355.62,0.49,0.4,2023-12-29,1847,1,VIIRS,l,2.0NRT,315.07,3.94,D
CHL,-29.13884,-70.89494,343.24,0.49,0.4,2023-12-29,1847,1,VIIRS,l,2.0NRT,315.4,3.94,D
CHL,-22.31954,-68.87812,344.7,0.56,0.52,2023-12-29,1847,1,VIIRS,n,2.0NRT,314.29,9.17,D
CHL,-22.31668,-68.88258,344.98,0.56,0.52,2023-12-29,1847,1,VIIRS,n,2.0NRT,312.78,15.32,D
CHL,-20.26616,-69.70942,336.88,0.54,0.51,2023-12-29,1849,1,VIIRS,l,2.0NRT,307.75,4.29,D
CHL,-27.41589,-70.25979,315.29,0.45,0.39,2023-12-30,559,1,VIIRS,n,2.0NRT,287.45,2.35,N
CHL,-26.4323,-69.47672,333.92,0.48,0.4,2023-12-30,559,1,VIIRS,n,2.0NRT,283.77,5.61,N
CHL,-18.46333,-70.25106,327.84,0.39,0.36,2023-12-30,559,1,VIIRS,n,2.0NRT,286.13,2.63,N
CHL,-34.10632,-70.452,298.32,0.52,0.41,2023-12-30,601,1,VIIRS,n,2.0NRT,287.41,4.59,N
CHL,-34.10567,-70.45757,332.08,0.52,0.41,2023-12-30,601,1,VIIRS,n,2.0NRT,289.45,4.59,N
CHL,-33.29461,-70.72953,322.41,0.49,0.41,2023-12-30,601,1,VIIRS,n,2.0NRT,290.54,2.84,N
CHL,-32.80341,-70.95271,306.31,0.48,0.4,2023-12-30,601,1,VIIRS,n,2.0NRT,286.62,1.06,N
CHL,-32.80078,-70.95534,298.88,0.48,0.4,2023-12-30,601,1,VIIRS,n,2.0NRT,286.55,0.65,N
CHL,-39.42108,-71.93989,327.53,0.51,0.41,2023-12-30,603,1,VIIRS,n,2.0NRT,292.73,79.49,N
CHL,-39.41735,-71.93863,298.12,0.51,0.41,2023-12-30,603,1,VIIRS,n,2.0NRT,272.16,0.51,N
CHL,-38.31743,-72.73722,333.23,0.51,0.41,2023-12-30,1823,1,VIIRS,n,2.0NRT,292.31,3.76,D
CHL,-33.2974,-70.72898,339.03,0.4,0.37,2023-12-30,1825,1,VIIRS,l,2.0NRT,309.16,3.06,D
CHL,-33.29659,-70.72815,338.89,0.4,0.37,2023-12-30,1825,1,VIIRS,l,2.0NRT,310.46,4.44,D
CHL,-23.63949,-70.37463,335.32,0.4,0.37,2023-12-30,1828,1,VIIRS,l,2.0NRT,307.52,1.68,D
CHL,-23.48717,-69.40828,337.83,0.42,0.38,2023-12-30,1828,1,VIIRS,n,2.0NRT,305.44,3.24,D
CHL,-23.48649,-69.40418,339.72,0.42,0.38,2023-12-30,1828,1,VIIRS,n,2.0NRT,308.63,3.24,D
CHL,-23.4851,-69.41719,335.72,0.42,0.38,2023-12-30,1828,1,VIIRS,n,2.0NRT,302.32,6.21,D
CHL,-23.4782,-69.41862,336.39,0.42,0.38,2023-12-30,1828,1,VIIRS,n,2.0NRT,304.07,3.55,D
CHL,-23.82363,-70.31789,300.59,0.42,0.38,2023-12-31,540,1,VIIRS,n,2.0NRT,284.7,1,N
CHL,-23.78409,-70.31856,302.12,0.42,0.38,2023-12-31,540,1,VIIRS,n,2.0NRT,285.43,0.68,N
CHL,-23.78062,-70.31786,302.9,0.42,0.38,2023-12-31,540,1,VIIRS,n,2.0NRT,285.55,0.68,N
CHL,-22.31601,-68.88086,341.88,0.4,0.37,2023-12-31,540,1,VIIRS,n,2.0NRT,283.54,7.11,N
CHL,-20.28724,-70.03654,305.85,0.45,0.39,2023-12-31,540,1,VIIRS,n,2.0NRT,280.5,0.88,N
CHL,-20.20456,-70.04661,296.29,0.45,0.39,2023-12-31,540,1,VIIRS,n,2.0NRT,280.87,0.38,N
CHL,-28.48136,-71.2477,300.23,0.41,0.37,2023-12-31,542,1,VIIRS,n,2.0NRT,289.11,0.65,N
CHL,-26.43512,-69.47997,299.7,0.39,0.36,2023-12-31,542,1,VIIRS,n,2.0NRT,284.42,1.08,N
CHL,-26.43179,-69.47933,326.65,0.39,0.36,2023-12-31,542,1,VIIRS,n,2.0NRT,283.79,3.11,N
CHL,-34.10565,-70.45287,296.24,0.38,0.36,2023-12-31,544,1,VIIRS,n,2.0NRT,285.4,1.11,N
CHL,-34.105,-70.45703,328.6,0.38,0.36,2023-12-31,544,1,VIIRS,n,2.0NRT,287.52,2.98,N
CHL,-32.82291,-71.13738,295.15,0.39,0.36,2023-12-31,544,1,VIIRS,n,2.0NRT,283.59,0.36,N
CHL,-32.80149,-70.95229,324.01,0.39,0.36,2023-12-31,544,1,VIIRS,n,2.0NRT,287.72,2.18,N
